frame.time_epoch,frame.time_delta,frame.time_relative,frame.len,ip.proto,tcp.srcport,tcp.dstport,tcp.flags,tcp.len,tcp.stream,tcp.window_size,label
"1766001376.521928776","0.001543424","1389.697906893","138","6","54112","80","0x0018","72","224","64256",0
"1766001376.523797380","0.001868604","1389.699775497","66","6","80","54112","0x0010","0","224","5888",0
"1766001376.544479342","0.020681962","1389.720457459","1133","6","80","54112","0x0018","1067","224","5888",0
"1766001376.544515469","0.000036127","1389.720493586","66","6","54112","80","0x0010","0","224","63232",0
"1766001376.546320222","0.001804753","1389.722298339","66","6","54112","80","0x0011","0","224","64000",0
"1766001376.548072187","0.001751965","1389.724050304","66","6","80","54112","0x0011","0","224","5888",0
"1766001376.548106576","0.000034389","1389.724084693","66","6","54112","80","0x0010","0","224","64000",0
"1766001376.564312440","0.016205864","1389.740290557","74","6","54120","80","0x0002","0","225","64240",0
"1766001376.567262804","0.002950364","1389.743240921","74","6","80","54120","0x0012","0","225","5792",0
"1766001376.567298392","0.000035588","1389.743276509","66","6","54120","80","0x0010","0","225","64256",0
"1766001376.568204238","0.000905846","1389.744182355","189","6","54120","80","0x0018","123","225","64256",0
"1766001376.569740512","0.001536274","1389.745718629","66","6","80","54120","0x0010","0","225","5888",0
"1766001376.592345771","0.022605259","1389.768323888","1190","6","80","54120","0x0018","1124","225","5888",0
"1766001376.592401109","0.000055338","1389.768379226","66","6","54120","80","0x0010","0","225","66560",0
"1766001376.595032635","0.002631526","1389.771010752","66","6","54120","80","0x0011","0","225","66560",0
"1766001376.597946433","0.002913798","1389.773924550","66","6","80","54120","0x0011","0","225","5888",0
"1766001376.597971894","0.000025461","1389.773950011","66","6","54120","80","0x0010","0","225","66560",0
"1766001379.667121288","3.069149394","1392.843099405","74","6","45812","80","0x0002","0","226","64240",0
"1766001379.669048947","0.001927659","1392.845027064","74","6","80","45812","0x0012","0","226","5792",0
"1766001379.669081321","0.000032374","1392.845059438","66","6","45812","80","0x0010","0","226","64256",0
"1766001379.670245369","0.001164048","1392.846223486","138","6","45812","80","0x0018","72","226","64256",0
"1766001379.673831352","0.003585983","1392.849809469","66","6","80","45812","0x0010","0","226","5888",0
"1766001379.691315626","0.017484274","1392.867293743","1133","6","80","45812","0x0018","1067","226","5888",0
"1766001379.691362900","0.000047274","1392.867341017","66","6","45812","80","0x0010","0","226","63232",0
"1766001379.694595087","0.003232187","1392.870573204","66","6","45812","80","0x0011","0","226","64000",0
"1766001379.696153512","0.001558425","1392.872131629","66","6","80","45812","0x0011","0","226","5888",0
"1766001379.696181125","0.000027613","1392.872159242","66","6","45812","80","0x0010","0","226","64000",0
"1766001379.716034456","0.019853331","1392.892012573","74","6","45822","80","0x0002","0","227","64240",0
"1766001379.718763779","0.002729323","1392.894741896","74","6","80","45822","0x0012","0","227","5792",0
"1766001379.718806494","0.000042715","1392.894784611","66","6","45822","80","0x0010","0","227","64256",0
"1766001379.719980939","0.001174445","1392.895959056","189","6","45822","80","0x0018","123","227","64256",0
"1766001379.721979528","0.001998589","1392.897957645","66","6","80","45822","0x0010","0","227","5888",0
"1766001379.743869596","0.021890068","1392.919847713","1190","6","80","45822","0x0018","1124","227","5888",0
"1766001379.743926492","0.000056896","1392.919904609","66","6","45822","80","0x0010","0","227","66560",0
"1766001379.746558095","0.002631603","1392.922536212","66","6","45822","80","0x0011","0","227","66560",0
"1766001379.749860578","0.003302483","1392.925838695","66","6","80","45822","0x0011","0","227","5888",0
"1766001379.749893937","0.000033359","1392.925872054","66","6","45822","80","0x0010","0","227","66560",0
"1766001382.774435583","3.024541646","1395.950413700","74","6","45830","80","0x0002","0","228","64240",0
"1766001382.775841163","0.001405580","1395.951819280","74","6","80","45830","0x0012","0","228","5792",0
"1766001382.775880425","0.000039262","1395.951858542","66","6","45830","80","0x0010","0","228","64256",0
"1766001382.777640919","0.001760494","1395.953619036","138","6","45830","80","0x0018","72","228","64256",0
"1766001382.778995922","0.001355003","1395.954974039","66","6","80","45830","0x0010","0","228","5888",0
"1766001382.792120254","0.013124332","1395.968098371","1133","6","80","45830","0x0018","1067","228","5888",0
"1766001382.792158299","0.000038045","1395.968136416","66","6","45830","80","0x0010","0","228","63232",0
"1766001382.793718734","0.001560435","1395.969696851","66","6","45830","80","0x0011","0","228","64000",0
"1766001382.796089129","0.002370395","1395.972067246","66","6","80","45830","0x0011","0","228","5888",0
"1766001382.796111948","0.000022819","1395.972090065","66","6","45830","80","0x0010","0","228","64000",0
"1766001382.806017983","0.009906035","1395.981996100","74","6","45832","80","0x0002","0","229","64240",0
"1766001382.807399742","0.001381759","1395.983377859","74","6","80","45832","0x0012","0","229","5792",0
"1766001382.807428799","0.000029057","1395.983406916","66","6","45832","80","0x0010","0","229","64256",0
"1766001382.808866189","0.001437390","1395.984844306","189","6","45832","80","0x0018","123","229","64256",0
"1766001382.810423699","0.001557510","1395.986401816","66","6","80","45832","0x0010","0","229","5888",0
"1766001382.822523120","0.012099421","1395.998501237","1190","6","80","45832","0x0018","1124","229","5888",0
"1766001382.822560173","0.000037053","1395.998538290","66","6","45832","80","0x0010","0","229","66560",0
"1766001382.823962900","0.001402727","1395.999941017","66","6","45832","80","0x0011","0","229","66560",0
"1766001382.825727525","0.001764625","1396.001705642","66","6","80","45832","0x0011","0","229","5888",0
"1766001382.825927402","0.000199877","1396.001905519","66","6","45832","80","0x0010","0","229","66560",0
"1766001385.850196788","3.024269386","1399.026174905","74","6","45848","80","0x0002","0","230","64240",0
"1766001385.851717454","0.001520666","1399.027695571","74","6","80","45848","0x0012","0","230","5792",0
"1766001385.851738403","0.000020949","1399.027716520","66","6","45848","80","0x0010","0","230","64256",0
"1766001385.853579280","0.001840877","1399.029557397","138","6","45848","80","0x0018","72","230","64256",0
"1766001385.854904983","0.001325703","1399.030883100","66","6","80","45848","0x0010","0","230","5888",0
"1766001385.871750386","0.016845403","1399.047728503","1133","6","80","45848","0x0018","1067","230","5888",0
"1766001385.871796893","0.000046507","1399.047775010","66","6","45848","80","0x0010","0","230","63232",0
"1766001385.873655330","0.001858437","1399.049633447","66","6","45848","80","0x0011","0","230","64000",0
"1766001385.876063979","0.002408649","1399.052042096","66","6","80","45848","0x0011","0","230","5888",0
"1766001385.876097413","0.000033434","1399.052075530","66","6","45848","80","0x0010","0","230","64000",0
"1766001385.886741110","0.010643697","1399.062719227","74","6","45854","80","0x0002","0","231","64240",0
"1766001385.888136270","0.001395160","1399.064114387","74","6","80","45854","0x0012","0","231","5792",0
"1766001385.888288787","0.000152517","1399.064266904","66","6","45854","80","0x0010","0","231","64256",0
"1766001385.889747403","0.001458616","1399.065725520","189","6","45854","80","0x0018","123","231","64256",0
"1766001385.891293352","0.001545949","1399.067271469","66","6","80","45854","0x0010","0","231","5888",0
"1766001385.904619368","0.013326016","1399.080597485","1190","6","80","45854","0x0018","1124","231","5888",0
"1766001385.904658589","0.000039221","1399.080636706","66","6","45854","80","0x0010","0","231","66560",0
"1766001385.906284036","0.001625447","1399.082262153","66","6","45854","80","0x0011","0","231","66560",0
"1766001385.908246730","0.001962694","1399.084224847","66","6","80","45854","0x0011","0","231","5888",0
"1766001385.908273732","0.000027002","1399.084251849","66","6","45854","80","0x0010","0","231","66560",0
"1766001388.929967845","3.021694113","1402.105945962","74","6","45866","80","0x0002","0","232","64240",0
"1766001388.933036043","0.003068198","1402.109014160","74","6","80","45866","0x0012","0","232","5792",0
"1766001388.933063695","0.000027652","1402.109041812","66","6","45866","80","0x0010","0","232","64256",0
"1766001388.933968779","0.000905084","1402.109946896","138","6","45866","80","0x0018","72","232","64256",0
"1766001388.935194814","0.001226035","1402.111172931","66","6","80","45866","0x0010","0","232","5888",0
"1766001388.947946306","0.012751492","1402.123924423","1133","6","80","45866","0x0018","1067","232","5888",0
"1766001388.947977880","0.000031574","1402.123955997","66","6","45866","80","0x0010","0","232","63232",0
"1766001388.949300732","0.001322852","1402.125278849","66","6","45866","80","0x0011","0","232","64000",0
"1766001388.950817371","0.001516639","1402.126795488","66","6","80","45866","0x0011","0","232","5888",0
"1766001388.950854873","0.000037502","1402.126832990","66","6","45866","80","0x0010","0","232","64000",0
"1766001388.960523715","0.009668842","1402.136501832","74","6","45876","80","0x0002","0","233","64240",0
"1766001388.962590629","0.002066914","1402.138568746","74","6","80","45876","0x0012","0","233","5792",0
"1766001388.962613273","0.000022644","1402.138591390","66","6","45876","80","0x0010","0","233","64256",0
"1766001388.963809958","0.001196685","1402.139788075","189","6","45876","80","0x0018","123","233","64256",0
"1766001388.965588729","0.001778771","1402.141566846","66","6","80","45876","0x0010","0","233","5888",0
"1766001388.978343290","0.012754561","1402.154321407","1190","6","80","45876","0x0018","1124","233","5888",0
"1766001388.978379710","0.000036420","1402.154357827","66","6","45876","80","0x0010","0","233","66560",0
"1766001388.979695512","0.001315802","1402.155673629","66","6","45876","80","0x0011","0","233","66560",0
"1766001388.981910743","0.002215231","1402.157888860","66","6","80","45876","0x0011","0","233","5888",0
"1766001388.981931687","0.000020944","1402.157909804","66","6","45876","80","0x0010","0","233","66560",0
"1766001392.066060951","3.084129264","1405.242039068","74","6","54642","80","0x0002","0","234","64240",0
"1766001392.067591770","0.001530819","1405.243569887","74","6","80","54642","0x0012","0","234","5792",0
"1766001392.067638649","0.000046879","1405.243616766","66","6","54642","80","0x0010","0","234","64256",0
"1766001392.069238066","0.001599417","1405.245216183","138","6","54642","80","0x0018","72","234","64256",0
"1766001392.070552848","0.001314782","1405.246530965","66","6","80","54642","0x0010","0","234","5888",0
"1766001392.087623021","0.017070173","1405.263601138","1133","6","80","54642","0x0018","1067","234","5888",0
"1766001392.087663938","0.000040917","1405.263642055","66","6","54642","80","0x0010","0","234","63232",0
"1766001392.098138779","0.010474841","1405.274116896","66","6","54642","80","0x0011","0","234","64000",0
"1766001392.100359957","0.002221178","1405.276338074","66","6","80","54642","0x0011","0","234","5888",0
"1766001392.101111468","0.000751511","1405.277089585","66","6","54642","80","0x0010","0","234","64000",0
"1766001392.201917292","0.100805824","1405.377895409","74","6","54650","80","0x0002","0","235","64240",0
"1766001392.203705891","0.001788599","1405.379684008","74","6","80","54650","0x0012","0","235","5792",0
"1766001392.203749980","0.000044089","1405.379728097","66","6","54650","80","0x0010","0","235","64256",0
"1766001392.205456829","0.001706849","1405.381434946","189","6","54650","80","0x0018","123","235","64256",0
"1766001392.207030593","0.001573764","1405.383008710","66","6","80","54650","0x0010","0","235","5888",0
"1766001392.225573490","0.018542897","1405.401551607","1190","6","80","54650","0x0018","1124","235","5888",0
"1766001392.225613708","0.000040218","1405.401591825","66","6","54650","80","0x0010","0","235","66560",0
"1766001392.227887678","0.002273970","1405.403865795","66","6","54650","80","0x0011","0","235","66560",0
"1766001392.229671267","0.001783589","1405.405649384","66","6","80","54650","0x0011","0","235","5888",0
"1766001392.229831805","0.000160538","1405.405809922","66","6","54650","80","0x0010","0","235","66560",0
frame.time_epoch,frame.time_delta,frame.time_relative,frame.len,ip.proto,tcp.srcport,tcp.dstport,tcp.flags,tcp.len,tcp.stream,tcp.window_size,label
"1766002038.368364221","0.000000000","0.000000000","74","6","39449","23","0x0002","0","0","64240",1
"1766002038.371589230","0.003225009","0.003225009","74","6","23","39449","0x0012","0","0","5792",1
"1766002038.372347129","0.000757899","0.003982908","66","6","39449","23","0x0010","0","0","64256",1
"1766002038.439185280","0.066838151","0.070821059","78","6","23","39449","0x0018","12","0","5888",1
"1766002038.439236279","0.000050999","0.070872058","66","6","39449","23","0x0010","0","0","64256",1
"1766002038.440494810","0.001258531","0.072130589","69","6","39449","23","0x0018","3","0","64256",1
"1766002038.442287763","0.001792953","0.073923542","66","6","23","39449","0x0010","0","0","5888",1
"1766002038.442319165","0.000031402","0.073954944","69","6","39449","23","0x0018","3","0","64256",1
"1766002038.444388320","0.002069155","0.076024099","66","6","23","39449","0x0010","0","0","5888",1
